STATE_ABBREV,source_fips,target_fips,weight,source_name,target_name
MO,29071,29159,0.3333333333333333,Franklin County,Pettis County
MO,29071,29209,0.3333333333333333,Franklin County,Stone County
MO,29071,29217,0.3333333333333333,Franklin County,Vernon County
MO,29175,29015,0.3333333333333333,Randolph County,Benton County
MO,29175,29065,0.3333333333333333,Randolph County,Dent County
MO,29175,29159,0.3333333333333333,Randolph County,Pettis County
MO,29175,29209,0.3333333333333333,Randolph County,Stone County
MO,29175,29217,0.3333333333333333,Randolph County,Vernon County
MO,29113,29009,0.3333333333333333,Lincoln County,Barry County
MO,29113,29081,0.3333333333333333,Lincoln County,Harrison County
MO,29113,29095,0.3333333333333333,Lincoln County,Jackson County
MO,29113,29207,0.3333333333333333,Lincoln County,Stoddard County
MO,29225,29067,0.3333333333333333,Webster County,Douglas County
MO,29225,29093,0.3333333333333333,Webster County,Iron County
MO,29225,29099,0.3333333333333333,Webster County,Jefferson County
MO,29093,29005,0.3333333333333333,Iron County,Atchison County
MO,29093,29011,0.3333333333333333,Iron County,Barton County
MO,29093,29199,0.3333333333333333,Iron County,Scotland County
MO,29001,29047,0.25,Adair County,Clay County
MO,29001,29079,0.25,Adair County,Grundy County
MO,29001,29219,0.25,Adair County,Warren County
MO,29001,29225,0.25,Adair County,Webster County
MO,29009,29047,0.25,Barry County,Clay County
MO,29009,29079,0.25,Barry County,Grundy County
MO,29009,29219,0.25,Barry County,Warren County
MO,29009,29225,0.25,Barry County,Webster County
MO,29021,29047,0.25,Buchanan County,Clay County
MO,29021,29079,0.25,Buchanan County,Grundy County
MO,29021,29219,0.25,Buchanan County,Warren County
MO,29021,29225,0.25,Buchanan County,Webster County
MO,29023,29047,0.25,Butler County,Clay County
MO,29023,29079,0.25,Butler County,Grundy County
MO,29023,29219,0.25,Butler County,Warren County
MO,29023,29225,0.25,Butler County,Webster County
MO,29029,29047,0.25,Camden County,Clay County
MO,29029,29079,0.25,Camden County,Grundy County
MO,29029,29219,0.25,Camden County,Warren County
MO,29029,29225,0.25,Camden County,Webster County
MO,29031,29047,0.25,Cape Girardeau County,Clay County
MO,29031,29079,0.25,Cape Girardeau County,Grundy County
MO,29031,29219,0.25,Cape Girardeau County,Warren County
MO,29031,29225,0.25,Cape Girardeau County,Webster County
MO,29033,29047,0.25,Carroll County,Clay County
MO,29033,29079,0.25,Carroll County,Grundy County
MO,29033,29199,0.25,Carroll County,Scotland County
MO,29033,29219,0.25,Carroll County,Warren County
MO,29033,29225,0.25,Carroll County,Webster County
MO,29037,29047,0.25,Cass County,Clay County
MO,29037,29079,0.25,Cass County,Grundy County
MO,29037,29219,0.25,Cass County,Warren County
MO,29037,29225,0.25,Cass County,Webster County
MO,29043,29047,0.25,Christian County,Clay County
MO,29043,29079,0.25,Christian County,Grundy County
MO,29043,29199,0.25,Christian County,Scotland County
MO,29043,29219,0.25,Christian County,Warren County
MO,29043,29225,0.25,Christian County,Webster County
MO,29051,29047,0.25,Cole County,Clay County
MO,29051,29079,0.25,Cole County,Grundy County
MO,29051,29219,0.25,Cole County,Warren County
MO,29051,29225,0.25,Cole County,Webster County
MO,29057,29047,0.25,Dade County,Clay County
MO,29057,29079,0.25,Dade County,Grundy County
MO,29057,29199,0.25,Dade County,Scotland County
MO,29057,29219,0.25,Dade County,Warren County
MO,29057,29225,0.25,Dade County,Webster County
MO,29065,29047,0.25,Dent County,Clay County
MO,29065,29079,0.25,Dent County,Grundy County
MO,29065,29219,0.25,Dent County,Warren County
MO,29065,29225,0.25,Dent County,Webster County
MO,29069,29047,0.25,Dunklin County,Clay County
MO,29069,29079,0.25,Dunklin County,Grundy County
MO,29069,29219,0.25,Dunklin County,Warren County
MO,29069,29225,0.25,Dunklin County,Webster County
MO,29077,29047,0.25,Greene County,Clay County
MO,29077,29079,0.25,Greene County,Grundy County
MO,29077,29219,0.25,Greene County,Warren County
MO,29077,29225,0.25,Greene County,Webster County
MO,29083,29047,0.25,Henry County,Clay County
MO,29083,29079,0.25,Henry County,Grundy County
MO,29083,29219,0.25,Henry County,Warren County
MO,29083,29225,0.25,Henry County,Webster County
MO,29091,29047,0.25,Howell County,Clay County
MO,29091,29079,0.25,Howell County,Grundy County
MO,29091,29219,0.25,Howell County,Warren County
MO,29091,29225,0.25,Howell County,Webster County
MO,29097,29047,0.25,Jasper County,Clay County
MO,29097,29079,0.25,Jasper County,Grundy County
MO,29097,29219,0.25,Jasper County,Warren County
MO,29097,29225,0.25,Jasper County,Webster County
MO,29105,29047,0.25,Laclede County,Clay County
MO,29105,29079,0.25,Laclede County,Grundy County
MO,29105,29219,0.25,Laclede County,Warren County
MO,29105,29225,0.25,Laclede County,Webster County
MO,29117,29047,0.25,Livingston County,Clay County
MO,29117,29079,0.25,Livingston County,Grundy County
MO,29117,29219,0.25,Livingston County,Warren County
MO,29117,29225,0.25,Livingston County,Webster County
MO,29123,29047,0.25,Madison County,Clay County
MO,29123,29079,0.25,Madison County,Grundy County
MO,29123,29219,0.25,Madison County,Warren County
MO,29123,29225,0.25,Madison County,Webster County
MO,29127,29047,0.25,Marion County,Clay County
MO,29127,29079,0.25,Marion County,Grundy County
MO,29127,29219,0.25,Marion County,Warren County
MO,29127,29225,0.25,Marion County,Webster County
MO,29155,29047,0.25,Pemiscot County,Clay County
MO,29155,29079,0.25,Pemiscot County,Grundy County
MO,29155,29219,0.25,Pemiscot County,Warren County
MO,29155,29225,0.25,Pemiscot County,Webster County
MO,29161,29047,0.25,Phelps County,Clay County
MO,29161,29079,0.25,Phelps County,Grundy County
MO,29161,29219,0.25,Phelps County,Warren County
MO,29161,29225,0.25,Phelps County,Webster County
MO,29167,29047,0.25,Polk County,Clay County
MO,29167,29079,0.25,Polk County,Grundy County
MO,29167,29219,0.25,Polk County,Warren County
MO,29167,29225,0.25,Polk County,Webster County
MO,29181,29047,0.25,Ripley County,Clay County
MO,29181,29079,0.25,Ripley County,Grundy County
MO,29181,29219,0.25,Ripley County,Warren County
MO,29181,29225,0.25,Ripley County,Webster County
MO,29187,29047,0.25,Saint Francois County,Clay County
MO,29187,29079,0.25,Saint Francois County,Grundy County
MO,29187,29219,0.25,Saint Francois County,Warren County
MO,29187,29225,0.25,Saint Francois County,Webster County
MO,29201,29047,0.25,Scott County,Clay County
MO,29201,29079,0.25,Scott County,Grundy County
MO,29201,29219,0.25,Scott County,Warren County
MO,29201,29225,0.25,Scott County,Webster County
MO,29213,29047,0.25,Taney County,Clay County
MO,29213,29079,0.25,Taney County,Grundy County
MO,29213,29219,0.25,Taney County,Warren County
MO,29213,29225,0.25,Taney County,Webster County
MO,29229,29047,0.25,Wright County,Clay County
MO,29229,29079,0.25,Wright County,Grundy County
MO,29229,29219,0.25,Wright County,Warren County
MO,29229,29225,0.25,Wright County,Webster County
MO,29157,29015,0.25,Perry County,Benton County
MO,29157,29065,0.25,Perry County,Dent County
MO,29157,29159,0.25,Perry County,Pettis County
MO,29157,29209,0.25,Perry County,Stone County
MO,29157,29217,0.25,Perry County,Vernon County
MO,29221,29015,0.25,Washington County,Benton County
MO,29221,29065,0.25,Washington County,Dent County
MO,29221,29159,0.25,Washington County,Pettis County
MO,29221,29209,0.25,Washington County,Stone County
MO,29221,29217,0.25,Washington County,Vernon County
MO,29007,29009,0.25,Audrain County,Barry County
MO,29007,29081,0.25,Audrain County,Harrison County
MO,29007,29095,0.25,Audrain County,Jackson County
MO,29007,29207,0.25,Audrain County,Stoddard County
MO,29071,29009,0.25,Franklin County,Barry County
MO,29071,29081,0.25,Franklin County,Harrison County
MO,29071,29095,0.25,Franklin County,Jackson County
MO,29071,29207,0.25,Franklin County,Stoddard County
MO,29175,29009,0.25,Randolph County,Barry County
MO,29175,29081,0.25,Randolph County,Harrison County
MO,29175,29095,0.25,Randolph County,Jackson County
MO,29175,29207,0.25,Randolph County,Stoddard County
MO,29113,29067,0.25,Lincoln County,Douglas County
MO,29113,29093,0.25,Lincoln County,Iron County
MO,29113,29099,0.25,Lincoln County,Jefferson County
MO,29081,29005,0.25,Harrison County,Atchison County
MO,29081,29011,0.25,Harrison County,Barton County
MO,29081,29199,0.25,Harrison County,Scotland County
MO,29207,29005,0.25,Stoddard County,Atchison County
MO,29207,29011,0.25,Stoddard County,Barton County
MO,29207,29199,0.25,Stoddard County,Scotland County
MO,29001,29065,0.2,Adair County,Dent County
MO,29001,29159,0.2,Adair County,Pettis County
MO,29001,29209,0.2,Adair County,Stone County
MO,29001,29217,0.2,Adair County,Vernon County
MO,29009,29065,0.2,Barry County,Dent County
MO,29009,29159,0.2,Barry County,Pettis County
MO,29009,29209,0.2,Barry County,Stone County
MO,29009,29217,0.2,Barry County,Vernon County
MO,29021,29065,0.2,Buchanan County,Dent County
MO,29021,29159,0.2,Buchanan County,Pettis County
MO,29021,29209,0.2,Buchanan County,Stone County
MO,29021,29217,0.2,Buchanan County,Vernon County
MO,29023,29065,0.2,Butler County,Dent County
MO,29023,29159,0.2,Butler County,Pettis County
MO,29023,29209,0.2,Butler County,Stone County
MO,29023,29217,0.2,Butler County,Vernon County
MO,29029,29065,0.2,Camden County,Dent County
MO,29029,29159,0.2,Camden County,Pettis County
MO,29029,29209,0.2,Camden County,Stone County
MO,29029,29217,0.2,Camden County,Vernon County
MO,29031,29065,0.2,Cape Girardeau County,Dent County
MO,29031,29159,0.2,Cape Girardeau County,Pettis County
MO,29031,29209,0.2,Cape Girardeau County,Stone County
MO,29031,29217,0.2,Cape Girardeau County,Vernon County
MO,29033,29065,0.2,Carroll County,Dent County
MO,29033,29159,0.2,Carroll County,Pettis County
MO,29033,29209,0.2,Carroll County,Stone County
MO,29033,29217,0.2,Carroll County,Vernon County
MO,29037,29065,0.2,Cass County,Dent County
MO,29037,29159,0.2,Cass County,Pettis County
MO,29037,29209,0.2,Cass County,Stone County
MO,29037,29217,0.2,Cass County,Vernon County
MO,29043,29065,0.2,Christian County,Dent County
MO,29043,29159,0.2,Christian County,Pettis County
MO,29043,29209,0.2,Christian County,Stone County
MO,29043,29217,0.2,Christian County,Vernon County
MO,29047,29065,0.2,Clay County,Dent County
MO,29047,29159,0.2,Clay County,Pettis County
MO,29047,29209,0.2,Clay County,Stone County
MO,29047,29217,0.2,Clay County,Vernon County
MO,29051,29065,0.2,Cole County,Dent County
MO,29051,29159,0.2,Cole County,Pettis County
MO,29051,29209,0.2,Cole County,Stone County
MO,29051,29217,0.2,Cole County,Vernon County
MO,29057,29065,0.2,Dade County,Dent County
MO,29057,29159,0.2,Dade County,Pettis County
MO,29057,29209,0.2,Dade County,Stone County
MO,29057,29217,0.2,Dade County,Vernon County
MO,29069,29065,0.2,Dunklin County,Dent County
MO,29069,29159,0.2,Dunklin County,Pettis County
MO,29069,29209,0.2,Dunklin County,Stone County
MO,29069,29217,0.2,Dunklin County,Vernon County
MO,29077,29065,0.2,Greene County,Dent County
MO,29077,29159,0.2,Greene County,Pettis County
MO,29077,29209,0.2,Greene County,Stone County
MO,29077,29217,0.2,Greene County,Vernon County
MO,29079,29065,0.2,Grundy County,Dent County
MO,29079,29159,0.2,Grundy County,Pettis County
MO,29079,29209,0.2,Grundy County,Stone County
MO,29079,29217,0.2,Grundy County,Vernon County
MO,29083,29065,0.2,Henry County,Dent County
MO,29083,29159,0.2,Henry County,Pettis County
MO,29083,29209,0.2,Henry County,Stone County
MO,29083,29217,0.2,Henry County,Vernon County
MO,29091,29065,0.2,Howell County,Dent County
MO,29091,29159,0.2,Howell County,Pettis County
MO,29091,29209,0.2,Howell County,Stone County
MO,29091,29217,0.2,Howell County,Vernon County
MO,29097,29065,0.2,Jasper County,Dent County
MO,29097,29159,0.2,Jasper County,Pettis County
MO,29097,29209,0.2,Jasper County,Stone County
MO,29097,29217,0.2,Jasper County,Vernon County
MO,29105,29065,0.2,Laclede County,Dent County
MO,29105,29159,0.2,Laclede County,Pettis County
MO,29105,29209,0.2,Laclede County,Stone County
MO,29105,29217,0.2,Laclede County,Vernon County
MO,29117,29065,0.2,Livingston County,Dent County
MO,29117,29159,0.2,Livingston County,Pettis County
MO,29117,29209,0.2,Livingston County,Stone County
MO,29117,29217,0.2,Livingston County,Vernon County
MO,29123,29065,0.2,Madison County,Dent County
MO,29123,29159,0.2,Madison County,Pettis County
MO,29123,29209,0.2,Madison County,Stone County
MO,29123,29217,0.2,Madison County,Vernon County
MO,29127,29065,0.2,Marion County,Dent County
MO,29127,29159,0.2,Marion County,Pettis County
MO,29127,29209,0.2,Marion County,Stone County
MO,29127,29217,0.2,Marion County,Vernon County
MO,29155,29065,0.2,Pemiscot County,Dent County
MO,29155,29159,0.2,Pemiscot County,Pettis County
MO,29155,29209,0.2,Pemiscot County,Stone County
MO,29155,29217,0.2,Pemiscot County,Vernon County
MO,29161,29065,0.2,Phelps County,Dent County
MO,29161,29159,0.2,Phelps County,Pettis County
MO,29161,29209,0.2,Phelps County,Stone County
MO,29161,29217,0.2,Phelps County,Vernon County
MO,29167,29065,0.2,Polk County,Dent County
MO,29167,29159,0.2,Polk County,Pettis County
MO,29167,29209,0.2,Polk County,Stone County
MO,29167,29217,0.2,Polk County,Vernon County
MO,29181,29065,0.2,Ripley County,Dent County
MO,29181,29159,0.2,Ripley County,Pettis County
MO,29181,29209,0.2,Ripley County,Stone County
MO,29181,29217,0.2,Ripley County,Vernon County
MO,29187,29065,0.2,Saint Francois County,Dent County
MO,29187,29159,0.2,Saint Francois County,Pettis County
MO,29187,29209,0.2,Saint Francois County,Stone County
MO,29187,29217,0.2,Saint Francois County,Vernon County
MO,29201,29065,0.2,Scott County,Dent County
MO,29201,29159,0.2,Scott County,Pettis County
MO,29201,29209,0.2,Scott County,Stone County
MO,29201,29217,0.2,Scott County,Vernon County
MO,29213,29065,0.2,Taney County,Dent County
MO,29213,29159,0.2,Taney County,Pettis County
MO,29213,29209,0.2,Taney County,Stone County
MO,29213,29217,0.2,Taney County,Vernon County
MO,29229,29065,0.2,Wright County,Dent County
MO,29229,29159,0.2,Wright County,Pettis County
MO,29229,29209,0.2,Wright County,Stone County
MO,29229,29217,0.2,Wright County,Vernon County
MO,29015,29009,0.2,Benton County,Barry County
MO,29015,29081,0.2,Benton County,Harrison County
MO,29015,29095,0.2,Benton County,Jackson County
MO,29015,29207,0.2,Benton County,Stoddard County
MO,29157,29009,0.2,Perry County,Barry County
MO,29157,29081,0.2,Perry County,Harrison County
MO,29157,29095,0.2,Perry County,Jackson County
MO,29157,29207,0.2,Perry County,Stoddard County
MO,29221,29009,0.2,Washington County,Barry County
MO,29221,29081,0.2,Washington County,Harrison County
MO,29221,29095,0.2,Washington County,Jackson County
MO,29221,29207,0.2,Washington County,Stoddard County
MO,29071,29067,0.2,Franklin County,Douglas County
MO,29071,29093,0.2,Franklin County,Iron County
MO,29071,29099,0.2,Franklin County,Jefferson County
MO,29175,29067,0.2,Randolph County,Douglas County
MO,29175,29093,0.2,Randolph County,Iron County
MO,29175,29099,0.2,Randolph County,Jefferson County
MO,29217,29005,0.2,Vernon County,Atchison County
MO,29217,29011,0.2,Vernon County,Barton County
MO,29217,29199,0.2,Vernon County,Scotland County
MO,29093,29029,0.2,Iron County,Camden County
MO,29093,29039,0.2,Iron County,Cedar County
MO,29001,29009,0.16666666666666666,Adair County,Barry County
MO,29001,29081,0.16666666666666666,Adair County,Harrison County
MO,29001,29095,0.16666666666666666,Adair County,Jackson County
MO,29001,29207,0.16666666666666666,Adair County,Stoddard County
MO,29021,29009,0.16666666666666666,Buchanan County,Barry County
MO,29021,29081,0.16666666666666666,Buchanan County,Harrison County
MO,29021,29095,0.16666666666666666,Buchanan County,Jackson County
MO,29021,29207,0.16666666666666666,Buchanan County,Stoddard County
MO,29023,29009,0.16666666666666666,Butler County,Barry County
MO,29023,29081,0.16666666666666666,Butler County,Harrison County
MO,29023,29095,0.16666666666666666,Butler County,Jackson County
MO,29023,29207,0.16666666666666666,Butler County,Stoddard County
MO,29029,29009,0.16666666666666666,Camden County,Barry County
MO,29029,29081,0.16666666666666666,Camden County,Harrison County
MO,29029,29095,0.16666666666666666,Camden County,Jackson County
MO,29029,29207,0.16666666666666666,Camden County,Stoddard County
MO,29031,29009,0.16666666666666666,Cape Girardeau County,Barry County
MO,29031,29081,0.16666666666666666,Cape Girardeau County,Harrison County
MO,29031,29095,0.16666666666666666,Cape Girardeau County,Jackson County
MO,29031,29207,0.16666666666666666,Cape Girardeau County,Stoddard County
MO,29033,29009,0.16666666666666666,Carroll County,Barry County
MO,29033,29081,0.16666666666666666,Carroll County,Harrison County
MO,29033,29095,0.16666666666666666,Carroll County,Jackson County
MO,29033,29207,0.16666666666666666,Carroll County,Stoddard County
MO,29037,29009,0.16666666666666666,Cass County,Barry County
MO,29037,29081,0.16666666666666666,Cass County,Harrison County
MO,29037,29095,0.16666666666666666,Cass County,Jackson County
MO,29037,29207,0.16666666666666666,Cass County,Stoddard County
MO,29043,29009,0.16666666666666666,Christian County,Barry County
MO,29043,29081,0.16666666666666666,Christian County,Harrison County
MO,29043,29095,0.16666666666666666,Christian County,Jackson County
MO,29043,29207,0.16666666666666666,Christian County,Stoddard County
MO,29047,29009,0.16666666666666666,Clay County,Barry County
MO,29047,29081,0.16666666666666666,Clay County,Harrison County
MO,29047,29095,0.16666666666666666,Clay County,Jackson County
MO,29047,29207,0.16666666666666666,Clay County,Stoddard County
MO,29051,29009,0.16666666666666666,Cole County,Barry County
MO,29051,29081,0.16666666666666666,Cole County,Harrison County
MO,29051,29095,0.16666666666666666,Cole County,Jackson County
MO,29051,29207,0.16666666666666666,Cole County,Stoddard County
MO,29057,29009,0.16666666666666666,Dade County,Barry County
MO,29057,29081,0.16666666666666666,Dade County,Harrison County
MO,29057,29095,0.16666666666666666,Dade County,Jackson County
MO,29057,29207,0.16666666666666666,Dade County,Stoddard County
MO,29065,29009,0.16666666666666666,Dent County,Barry County
MO,29065,29081,0.16666666666666666,Dent County,Harrison County
MO,29065,29095,0.16666666666666666,Dent County,Jackson County
MO,29065,29207,0.16666666666666666,Dent County,Stoddard County
MO,29069,29009,0.16666666666666666,Dunklin County,Barry County
MO,29069,29081,0.16666666666666666,Dunklin County,Harrison County
MO,29069,29095,0.16666666666666666,Dunklin County,Jackson County
MO,29069,29207,0.16666666666666666,Dunklin County,Stoddard County
MO,29077,29009,0.16666666666666666,Greene County,Barry County
MO,29077,29081,0.16666666666666666,Greene County,Harrison County
MO,29077,29095,0.16666666666666666,Greene County,Jackson County
MO,29077,29207,0.16666666666666666,Greene County,Stoddard County
MO,29079,29009,0.16666666666666666,Grundy County,Barry County
MO,29079,29081,0.16666666666666666,Grundy County,Harrison County
MO,29079,29095,0.16666666666666666,Grundy County,Jackson County
MO,29079,29207,0.16666666666666666,Grundy County,Stoddard County
MO,29083,29009,0.16666666666666666,Henry County,Barry County
MO,29083,29081,0.16666666666666666,Henry County,Harrison County
MO,29083,29095,0.16666666666666666,Henry County,Jackson County
MO,29083,29207,0.16666666666666666,Henry County,Stoddard County
MO,29091,29009,0.16666666666666666,Howell County,Barry County
MO,29091,29081,0.16666666666666666,Howell County,Harrison County
MO,29091,29095,0.16666666666666666,Howell County,Jackson County
MO,29091,29207,0.16666666666666666,Howell County,Stoddard County
MO,29097,29009,0.16666666666666666,Jasper County,Barry County
MO,29097,29081,0.16666666666666666,Jasper County,Harrison County
MO,29097,29095,0.16666666666666666,Jasper County,Jackson County
MO,29097,29207,0.16666666666666666,Jasper County,Stoddard County
MO,29105,29009,0.16666666666666666,Laclede County,Barry County
MO,29105,29081,0.16666666666666666,Laclede County,Harrison County
MO,29105,29095,0.16666666666666666,Laclede County,Jackson County
MO,29105,29207,0.16666666666666666,Laclede County,Stoddard County
MO,29117,29009,0.16666666666666666,Livingston County,Barry County
MO,29117,29081,0.16666666666666666,Livingston County,Harrison County
MO,29117,29095,0.16666666666666666,Livingston County,Jackson County
MO,29117,29207,0.16666666666666666,Livingston County,Stoddard County
MO,29123,29009,0.16666666666666666,Madison County,Barry County
MO,29123,29081,0.16666666666666666,Madison County,Harrison County
MO,29123,29095,0.16666666666666666,Madison County,Jackson County
MO,29123,29207,0.16666666666666666,Madison County,Stoddard County
MO,29127,29009,0.16666666666666666,Marion County,Barry County
MO,29127,29081,0.16666666666666666,Marion County,Harrison County
MO,29127,29095,0.16666666666666666,Marion County,Jackson County
MO,29127,29207,0.16666666666666666,Marion County,Stoddard County
MO,29155,29009,0.16666666666666666,Pemiscot County,Barry County
MO,29155,29081,0.16666666666666666,Pemiscot County,Harrison County
MO,29155,29095,0.16666666666666666,Pemiscot County,Jackson County
MO,29155,29207,0.16666666666666666,Pemiscot County,Stoddard County
MO,29161,29009,0.16666666666666666,Phelps County,Barry County
MO,29161,29081,0.16666666666666666,Phelps County,Harrison County
MO,29161,29095,0.16666666666666666,Phelps County,Jackson County
MO,29161,29207,0.16666666666666666,Phelps County,Stoddard County
MO,29167,29009,0.16666666666666666,Polk County,Barry County
MO,29167,29081,0.16666666666666666,Polk County,Harrison County
MO,29167,29095,0.16666666666666666,Polk County,Jackson County
MO,29167,29207,0.16666666666666666,Polk County,Stoddard County
MO,29181,29009,0.16666666666666666,Ripley County,Barry County
MO,29181,29081,0.16666666666666666,Ripley County,Harrison County
MO,29181,29095,0.16666666666666666,Ripley County,Jackson County
MO,29181,29207,0.16666666666666666,Ripley County,Stoddard County
MO,29187,29009,0.16666666666666666,Saint Francois County,Barry County
MO,29187,29081,0.16666666666666666,Saint Francois County,Harrison County
MO,29187,29095,0.16666666666666666,Saint Francois County,Jackson County
MO,29187,29207,0.16666666666666666,Saint Francois County,Stoddard County
MO,29201,29009,0.16666666666666666,Scott County,Barry County
MO,29201,29081,0.16666666666666666,Scott County,Harrison County
MO,29201,29095,0.16666666666666666,Scott County,Jackson County
MO,29201,29207,0.16666666666666666,Scott County,Stoddard County
MO,29213,29009,0.16666666666666666,Taney County,Barry County
MO,29213,29081,0.16666666666666666,Taney County,Harrison County
MO,29213,29095,0.16666666666666666,Taney County,Jackson County
MO,29213,29207,0.16666666666666666,Taney County,Stoddard County
MO,29229,29009,0.16666666666666666,Wright County,Barry County
MO,29229,29081,0.16666666666666666,Wright County,Harrison County
MO,29229,29095,0.16666666666666666,Wright County,Jackson County
MO,29229,29207,0.16666666666666666,Wright County,Stoddard County
MO,29015,29067,0.16666666666666666,Benton County,Douglas County
MO,29015,29093,0.16666666666666666,Benton County,Iron County
MO,29015,29099,0.16666666666666666,Benton County,Jefferson County
MO,29221,29067,0.16666666666666666,Washington County,Douglas County
MO,29221,29093,0.16666666666666666,Washington County,Iron County
MO,29221,29099,0.16666666666666666,Washington County,Jefferson County
MO,29225,29005,0.16666666666666666,Webster County,Atchison County
MO,29225,29011,0.16666666666666666,Webster County,Barton County
MO,29225,29199,0.16666666666666666,Webster County,Scotland County
MO,29081,29029,0.16666666666666666,Harrison County,Camden County
MO,29081,29039,0.16666666666666666,Harrison County,Cedar County
MO,29093,29031,0.16666666666666666,Iron County,Cape Girardeau County
MO,29001,29067,0.14285714285714285,Adair County,Douglas County
MO,29001,29093,0.14285714285714285,Adair County,Iron County
MO,29001,29099,0.14285714285714285,Adair County,Jefferson County
MO,29009,29067,0.14285714285714285,Barry County,Douglas County
MO,29009,29093,0.14285714285714285,Barry County,Iron County
MO,29009,29099,0.14285714285714285,Barry County,Jefferson County
MO,29021,29067,0.14285714285714285,Buchanan County,Douglas County
MO,29021,29093,0.14285714285714285,Buchanan County,Iron County
MO,29021,29099,0.14285714285714285,Buchanan County,Jefferson County
MO,29023,29067,0.14285714285714285,Butler County,Douglas County
MO,29023,29093,0.14285714285714285,Butler County,Iron County
MO,29023,29099,0.14285714285714285,Butler County,Jefferson County
MO,29029,29067,0.14285714285714285,Camden County,Douglas County
MO,29029,29093,0.14285714285714285,Camden County,Iron County
MO,29029,29099,0.14285714285714285,Camden County,Jefferson County
MO,29031,29067,0.14285714285714285,Cape Girardeau County,Douglas County
MO,29031,29093,0.14285714285714285,Cape Girardeau County,Iron County
MO,29031,29099,0.14285714285714285,Cape Girardeau County,Jefferson County
MO,29033,29067,0.14285714285714285,Carroll County,Douglas County
MO,29033,29093,0.14285714285714285,Carroll County,Iron County
MO,29033,29099,0.14285714285714285,Carroll County,Jefferson County
MO,29037,29067,0.14285714285714285,Cass County,Douglas County
MO,29037,29093,0.14285714285714285,Cass County,Iron County
MO,29037,29099,0.14285714285714285,Cass County,Jefferson County
MO,29043,29067,0.14285714285714285,Christian County,Douglas County
MO,29043,29093,0.14285714285714285,Christian County,Iron County
MO,29043,29099,0.14285714285714285,Christian County,Jefferson County
MO,29047,29067,0.14285714285714285,Clay County,Douglas County
MO,29047,29093,0.14285714285714285,Clay County,Iron County
MO,29047,29099,0.14285714285714285,Clay County,Jefferson County
MO,29051,29067,0.14285714285714285,Cole County,Douglas County
MO,29051,29093,0.14285714285714285,Cole County,Iron County
MO,29051,29099,0.14285714285714285,Cole County,Jefferson County
MO,29065,29067,0.14285714285714285,Dent County,Douglas County
MO,29065,29093,0.14285714285714285,Dent County,Iron County
MO,29065,29099,0.14285714285714285,Dent County,Jefferson County
MO,29069,29067,0.14285714285714285,Dunklin County,Douglas County
MO,29069,29093,0.14285714285714285,Dunklin County,Iron County
MO,29069,29099,0.14285714285714285,Dunklin County,Jefferson County
MO,29077,29067,0.14285714285714285,Greene County,Douglas County
MO,29077,29093,0.14285714285714285,Greene County,Iron County
MO,29077,29099,0.14285714285714285,Greene County,Jefferson County
MO,29079,29067,0.14285714285714285,Grundy County,Douglas County
MO,29079,29093,0.14285714285714285,Grundy County,Iron County
MO,29079,29099,0.14285714285714285,Grundy County,Jefferson County
MO,29083,29067,0.14285714285714285,Henry County,Douglas County
MO,29083,29093,0.14285714285714285,Henry County,Iron County
MO,29083,29099,0.14285714285714285,Henry County,Jefferson County
MO,29091,29067,0.14285714285714285,Howell County,Douglas County
MO,29091,29093,0.14285714285714285,Howell County,Iron County
MO,29091,29099,0.14285714285714285,Howell County,Jefferson County
MO,29097,29067,0.14285714285714285,Jasper County,Douglas County
MO,29097,29093,0.14285714285714285,Jasper County,Iron County
MO,29097,29099,0.14285714285714285,Jasper County,Jefferson County
MO,29105,29067,0.14285714285714285,Laclede County,Douglas County
MO,29105,29093,0.14285714285714285,Laclede County,Iron County
MO,29105,29099,0.14285714285714285,Laclede County,Jefferson County
MO,29117,29067,0.14285714285714285,Livingston County,Douglas County
MO,29117,29093,0.14285714285714285,Livingston County,Iron County
MO,29117,29099,0.14285714285714285,Livingston County,Jefferson County
MO,29123,29067,0.14285714285714285,Madison County,Douglas County
MO,29123,29093,0.14285714285714285,Madison County,Iron County
MO,29123,29099,0.14285714285714285,Madison County,Jefferson County
MO,29127,29067,0.14285714285714285,Marion County,Douglas County
MO,29127,29093,0.14285714285714285,Marion County,Iron County
MO,29127,29099,0.14285714285714285,Marion County,Jefferson County
MO,29155,29067,0.14285714285714285,Pemiscot County,Douglas County
MO,29155,29093,0.14285714285714285,Pemiscot County,Iron County
MO,29155,29099,0.14285714285714285,Pemiscot County,Jefferson County
MO,29161,29067,0.14285714285714285,Phelps County,Douglas County
MO,29161,29093,0.14285714285714285,Phelps County,Iron County
MO,29161,29099,0.14285714285714285,Phelps County,Jefferson County
MO,29167,29067,0.14285714285714285,Polk County,Douglas County
MO,29167,29093,0.14285714285714285,Polk County,Iron County
MO,29167,29099,0.14285714285714285,Polk County,Jefferson County
MO,29181,29067,0.14285714285714285,Ripley County,Douglas County
MO,29181,29093,0.14285714285714285,Ripley County,Iron County
MO,29181,29099,0.14285714285714285,Ripley County,Jefferson County
MO,29187,29067,0.14285714285714285,Saint Francois County,Douglas County
MO,29187,29093,0.14285714285714285,Saint Francois County,Iron County
MO,29187,29099,0.14285714285714285,Saint Francois County,Jefferson County
