FIPS,COUNTY_NAME,STATE_ABBREV,influence_score,eigenvector_centrality
21213,Simpson County,KY,17.70952380952381,1.4661765410739008e-23
21183,Ohio County,KY,17.23333333333333,1.4661765410739008e-23
21161,Mason County,KY,16.833333333333332,1.4661765410739008e-23
47177,Warren County,TN,16.456349206349202,5.690920779064839e-06
47181,Wayne County,TN,16.456349206349202,5.690920779064839e-06
47099,Lawrence County,TN,16.34523809523809,5.690920779064839e-06
47117,Marshall County,TN,15.916666666666664,5.690920779064839e-06
21087,Green County,KY,15.833333333333334,1.4661765410739008e-23
55057,Juneau County,WI,15.228968253968251,1.4661765410739008e-23
55085,Oneida County,WI,15.228968253968251,1.4661765410739008e-23
55021,Columbia County,WI,15.228968253968251,1.4661765410739008e-23
55003,Ashland County,WI,15.228968253968251,1.4661765410739008e-23
55059,Kenosha County,WI,15.145634920634917,1.4661765410739008e-23
55063,La Crosse County,WI,15.145634920634917,1.4661765410739008e-23
55051,Iron County,WI,15.145634920634917,2.98482407667627e-09
55031,Douglas County,WI,15.145634920634917,1.4661765410739008e-23
55079,Milwaukee County,WI,15.145634920634917,1.4661765410739008e-23
55141,Wood County,WI,15.145634920634917,1.4661765410739008e-23
55111,Sauk County,WI,15.145634920634917,1.4661765410739008e-23
55105,Rock County,WI,15.145634920634917,1.4661765410739008e-23
55101,Racine County,WI,15.145634920634917,1.4661765410739008e-23
55133,Waukesha County,WI,15.145634920634917,1.4661765410739008e-23
47025,Claiborne County,TN,15.103571428571426,1.4661765410739008e-23
47045,Dyer County,TN,15.103571428571426,1.4661765410739008e-23
47013,Campbell County,TN,15.103571428571426,1.4661765410739008e-23
47029,Cocke County,TN,15.103571428571426,1.4661765410739008e-23
47031,Coffee County,TN,15.103571428571426,1.4661765410739008e-23
47153,Sequatchie County,TN,15.103571428571426,1.4661765410739008e-23
47079,Henry County,TN,15.103571428571426,1.4661765410739008e-23
47107,Mcminn County,TN,15.020238095238092,1.4661765410739008e-23
47063,Hamblen County,TN,15.020238095238092,1.4661765410739008e-23
47041,Dekalb County,TN,15.020238095238092,1.4661765410739008e-23
47071,Hardin County,TN,15.020238095238092,1.4661765410739008e-23
47159,Smith County,TN,15.020238095238092,1.4661765410739008e-23
47163,Sullivan County,TN,15.020238095238092,1.4661765410739008e-23
47145,Roane County,TN,15.020238095238092,1.4661765410739008e-23
47109,Mcnairy County,TN,15.020238095238092,1.4661765410739008e-23
47001,Anderson County,TN,15.020238095238092,1.4661765410739008e-23
47061,Grundy County,TN,15.020238095238092,2.876440908907135e-07
47059,Greene County,TN,14.920238095238092,1.4661765410739008e-23
47035,Cumberland County,TN,14.920238095238092,1.4661765410739008e-23
47017,Carroll County,TN,14.920238095238092,1.4661765410739008e-23
47171,Unicoi County,TN,14.920238095238092,1.4661765410739008e-23
26149,Saint Joseph County,MI,14.81904761904762,1.1495400948883786e-07
26043,Dickinson County,MI,14.81904761904762,1.1495400948883786e-07
48409,San Patricio County,TX,14.79166666666667,0.09490335703986007
13123,Gilmer County,GA,14.646969696969702,4.9654728084794965e-05
47039,Decatur County,TN,14.591666666666665,1.0694123322786849e-05
48251,Johnson County,TX,14.321067821067816,0.07834751416566982
48353,Nolan County,TX,14.321067821067816,0.07834751416566982
48127,Dimmit County,TX,14.321067821067816,0.07834751416566982
13087,Decatur County,GA,14.283333333333335,4.9654728084794965e-05
48257,Kaufman County,TX,14.230158730158722,0.07834751416566982
48355,Nueces County,TX,14.230158730158722,0.07834751416566982
48467,Van Zandt County,TX,14.230158730158722,0.07834751416566982
47179,Washington County,TN,14.116666666666665,1.4661765410739008e-23
47093,Knox County,TN,14.116666666666665,1.4661765410739008e-23
48397,Rockwall County,TX,14.000000000000004,0.09490335703986007
48321,Matagorda County,TX,14.000000000000004,0.09490335703986007
48349,Navarro County,TX,13.785714285714276,0.07834751416566982
48339,Montgomery County,TX,13.785714285714276,0.07834751416566982
48309,Mclennan County,TX,13.785714285714276,0.07834751416566982
48259,Kendall County,TX,13.785714285714276,0.07834751416566982
48111,Dallam County,TX,13.785714285714276,0.07834751416566982
48091,Comal County,TX,13.785714285714276,0.07834751416566982
48381,Randall County,TX,13.785714285714276,0.07834751416566982
13115,Floyd County,GA,13.396872979961211,1.4661765410739008e-23
13277,Tift County,GA,13.396872979961211,1.4661765410739008e-23
13299,Ware County,GA,13.396872979961211,1.4661765410739008e-23
47101,Lewis County,TN,13.383333333333335,7.569512705944165e-06
13005,Bacon County,GA,13.338049450549446,1.4661765410739008e-23
13069,Coffee County,GA,13.338049450549446,1.4661765410739008e-23
13105,Elbert County,GA,13.275549450549446,1.4661765410739008e-23
13257,Stephens County,GA,13.275549450549446,1.4661765410739008e-23
13043,Candler County,GA,13.275549450549446,1.4661765410739008e-23
13065,Clinch County,GA,13.275549450549446,1.4661765410739008e-23
13305,Wayne County,GA,13.275549450549446,1.4661765410739008e-23
13241,Rabun County,GA,13.275549450549446,1.4661765410739008e-23
13085,Dawson County,GA,13.275549450549446,1.4661765410739008e-23
13017,Ben Hill County,GA,13.275549450549446,1.4661765410739008e-23
13119,Franklin County,GA,13.275549450549446,1.4661765410739008e-23
13143,Haralson County,GA,13.275549450549446,1.4661765410739008e-23
13233,Polk County,GA,13.275549450549446,1.4661765410739008e-23
13189,Mcduffie County,GA,13.275549450549446,1.4661765410739008e-23
13081,Crisp County,GA,13.275549450549446,1.4661765410739008e-23
27163,Washington County,MN,13.269047619047615,1.4304381008560812e-06
13021,Bibb County,GA,13.089180672268904,3.0300246883229135e-06
13095,Dougherty County,GA,13.03035714285714,3.0300246883229135e-06
13109,Evans County,GA,12.96785714285714,1.4661765410739008e-23
13129,Gordon County,GA,12.96785714285714,1.4661765410739008e-23
13047,Catoosa County,GA,12.96785714285714,1.4661765410739008e-23
13045,Carroll County,GA,12.96785714285714,1.4661765410739008e-23
13175,Laurens County,GA,12.96785714285714,1.4661765410739008e-23
13023,Bleckley County,GA,12.96785714285714,1.4661765410739008e-23
13201,Miller County,GA,12.96785714285714,1.4661765410739008e-23
13317,Wilkes County,GA,12.96785714285714,1.4661765410739008e-23
13227,Pickens County,GA,12.96785714285714,1.4661765410739008e-23
13279,Toombs County,GA,12.96785714285714,1.4661765410739008e-23
13291,Union County,GA,12.96785714285714,1.4661765410739008e-23
13255,Spalding County,GA,12.96785714285714,1.4661765410739008e-23
13059,Clarke County,GA,12.889180672268905,3.0300246883229135e-06
47119,Maury County,TN,12.845238095238091,1.6748249906834497e-05
5031,Craighead County,AR,12.8116165697048,1.4661765410739008e-23
5063,Independence County,AR,12.8116165697048,1.4661765410739008e-23
48203,Harrison County,TX,12.785714285714278,0.2398003280070404
13137,Habersham County,GA,12.76785714285714,1.4661765410739008e-23
5131,Sebastian County,AR,12.752793040293035,2.165050678160956e-08
5051,Garland County,AR,12.7491165697048,2.3407765303481037e-08
31111,Lincoln County,NE,12.710964035964032,1.4661765410739008e-23
31137,Phelps County,NE,12.710964035964032,1.4661765410739008e-23
5055,Greene County,AR,12.690293040293035,1.4661765410739008e-23
5107,Phillips County,AR,12.690293040293035,1.4661765410739008e-23
5009,Boone County,AR,12.690293040293035,1.4661765410739008e-23
13127,Glynn County,GA,12.64285714285714,1.4661765410739008e-23
13153,Houston County,GA,12.64285714285714,1.4661765410739008e-23
13161,Jeff Davis County,GA,12.64285714285714,1.4661765410739008e-23
31119,Madison County,NE,12.605396809073277,5.885867071348086e-09
5005,Baxter County,AR,12.58084733893557,1.3790967326881692e-07
5067,Jackson County,AR,12.459523809523805,1.4661765410739008e-23
5115,Pope County,AR,12.459523809523805,1.4661765410739008e-23
5041,Desha County,AR,12.459523809523805,1.4661765410739008e-23
31127,Nemaha County,NE,12.425249750249748,5.885867071348086e-09
31157,Scotts Bluff County,NE,12.413528138528136,1.5189693774117807e-08
47027,Clay County,TN,12.40833333333333,6.827486693600079e-06
47049,Fentress County,TN,12.40833333333333,6.827486693600079e-06
31101,Keith County,NE,12.358583083583081,1.4661765410739008e-23
31145,Red Willow County,NE,12.358583083583081,1.4661765410739008e-23
31053,Dodge County,NE,12.358583083583081,1.4661765410739008e-23
31185,York County,NE,12.358583083583081,1.4661765410739008e-23
47169,Trousdale County,TN,12.30833333333333,6.827486693600079e-06
47141,Putnam County,TN,12.18333333333333,6.827486693600079e-06
47011,Bradley County,TN,12.18333333333333,6.827486693600079e-06
47185,White County,TN,12.18333333333333,6.827486693600079e-06
5103,Ouachita County,AR,12.178571428571427,1.4460490174231116e-06
31029,Chase County,NE,12.155952380952376,1.5189693774117807e-08
18163,Vanderburgh County,IN,12.139560439560436,1.4661765410739008e-23
18143,Scott County,IN,12.139560439560436,1.4661765410739008e-23
31041,Custer County,NE,12.127813852813851,1.4661765410739008e-23
48331,Milam County,TX,12.0,0.2269716238975276
48481,Wharton County,TX,12.0,0.25635617088123064
18043,Floyd County,IN,11.985714285714282,5.751923353443764e-23
31083,Harlan County,NE,11.983583083583081,7.27261532983447e-08
31079,Hall County,NE,11.961147186147183,1.4661765410739008e-23
18109,Morgan County,IN,11.919047619047616,1.4661765410739008e-23
18177,Wayne County,IN,11.919047619047616,1.4661765410739008e-23
18167,Vigo County,IN,11.919047619047616,1.4661765410739008e-23
18149,Starke County,IN,11.919047619047616,1.4661765410739008e-23
18117,Orange County,IN,11.919047619047616,1.4661765410739008e-23
18041,Fayette County,IN,11.919047619047616,1.4661765410739008e-23
18095,Madison County,IN,11.919047619047616,1.4661765410739008e-23
18093,Lawrence County,IN,11.919047619047616,1.4661765410739008e-23
18083,Knox County,IN,11.919047619047616,1.3894842296946492e-22
18079,Jennings County,IN,11.919047619047616,1.4661765410739008e-23
18077,Jefferson County,IN,11.919047619047616,1.4661765410739008e-23
18067,Howard County,IN,11.919047619047616,1.4661765410739008e-23
18053,Grant County,IN,11.919047619047616,1.4661765410739008e-23
18045,Fountain County,IN,11.919047619047616,1.4661765410739008e-23
18019,Clark County,IN,11.919047619047616,1.4661765410739008e-23
18073,Jasper County,IN,11.919047619047616,1.4661765410739008e-23
31129,Nuckolls County,NE,11.870238095238092,1.4661765410739008e-23
47129,Morgan County,TN,11.833333333333336,1.4661765410739008e-23
18021,Clay County,IN,11.819047619047616,1.4661765410739008e-23
18107,Montgomery County,IN,11.819047619047616,1.4661765410739008e-23
18035,Delaware County,IN,11.819047619047616,1.4661765410739008e-23
18029,Dearborn County,IN,11.819047619047616,1.4661765410739008e-23
18065,Henry County,IN,11.819047619047616,1.4661765410739008e-23
18071,Jackson County,IN,11.819047619047616,1.4661765410739008e-23
18005,Bartholomew County,IN,11.819047619047616,1.4661765410739008e-23
18037,Dubois County,IN,11.819047619047616,1.4661765410739008e-23
13243,Randolph County,GA,11.715079365079363,2.5964530708133924e-05
13133,Greene County,GA,11.715079365079363,2.5964530708133924e-05
47147,Robertson County,TN,11.683333333333332,6.827486693600079e-06
47113,Madison County,TN,11.683333333333332,6.827486693600079e-06
42089,Monroe County,PA,11.654761904761903,6.907441881782782e-10
42007,Beaver County,PA,11.654761904761903,6.907441881782782e-10
42003,Allegheny County,PA,11.654761904761903,6.907441881782782e-10
13107,Emanuel County,GA,11.43452380952381,8.038140512853023e-05
42069,Lackawanna County,PA,11.403113553113549,1.4661765410739008e-23
42051,Fayette County,PA,11.403113553113549,6.393904741653561e-10
42049,Erie County,PA,11.326190476190472,1.4661765410739008e-23
42021,Cambria County,PA,11.326190476190472,1.4661765410739008e-23
42013,Blair County,PA,11.326190476190472,1.4661765410739008e-23
42023,Cameron County,PA,11.326190476190472,1.4661765410739008e-23
42039,Crawford County,PA,11.326190476190472,1.4661765410739008e-23
42047,Elk County,PA,11.326190476190472,1.4661765410739008e-23
42087,Mifflin County,PA,11.326190476190472,1.4661765410739008e-23
42085,Mercer County,PA,11.326190476190472,1.4661765410739008e-23
42083,Mckean County,PA,11.326190476190472,1.4661765410739008e-23
42079,Luzerne County,PA,11.326190476190472,1.4661765410739008e-23
42097,Northumberland County,PA,11.326190476190472,1.4661765410739008e-23
42073,Lawrence County,PA,11.326190476190472,1.4661765410739008e-23
5061,Howard County,AR,11.257142857142851,3.931295831053785e-07
13061,Clay County,GA,11.18333333333333,2.5964530708133924e-05
5145,White County,AR,11.007142857142847,3.931295831053785e-07
5127,Scott County,AR,10.98333333333333,7.873872549092028e-07
17055,Franklin County,IL,10.92063492063492,1.662038296031188e-14
17083,Jersey County,IL,10.92063492063492,1.662038296031188e-14
27057,Hubbard County,MN,10.833333333333336,2.0585747924174438e-06
28035,Forrest County,MS,10.816241111829344,1.4661765410739008e-23
17081,Jefferson County,IL,10.705769230769224,1.4661765410739008e-23
17001,Adams County,IL,10.705769230769224,1.4661765410739008e-23
17165,Saline County,IL,10.705769230769224,1.4661765410739008e-23
17199,Williamson County,IL,10.705769230769224,1.4661765410739008e-23
17069,Hardin County,IL,10.705769230769224,1.4661765410739008e-23
17021,Christian County,IL,10.67063492063492,1.662038296031188e-14
21189,Owsley County,KY,10.66263736263736,9.296990706313844e-09
28075,Lauderdale County,MS,10.66239495798319,8.169879853826801e-11
18027,Daviess County,IN,10.652380952380954,1.945098594935602e-07
17135,Montgomery County,IL,10.639102564102558,1.4661765410739008e-23
17121,Marion County,IL,10.639102564102558,1.4661765410739008e-23
17181,Union County,IL,10.639102564102558,1.4661765410739008e-23
17137,Morgan County,IL,10.639102564102558,1.4661765410739008e-23
5139,Union County,AR,10.607142857142849,1.977088273797307e-06
18123,Perry County,IN,10.59444444444444,3.55822622754874e-08
29113,Lincoln County,MO,10.583333333333336,4.5630263266013926e-08
27091,Martin County,MN,10.55787545787545,1.4661765410739008e-23
27159,Wadena County,MN,10.55787545787545,1.4661765410739008e-23
27011,Big Stone County,MN,10.55787545787545,1.4661765410739008e-23
27117,Pipestone County,MN,10.55787545787545,1.4661765410739008e-23
28003,Alcorn County,MS,10.490750915750914,3.759483031977767e-12
28091,Marion County,MS,10.490750915750914,1.4661765410739008e-23
18175,Washington County,IN,10.483333333333333,1.1141474462108371e-07
18183,Whitley County,IN,10.483333333333333,1.1141474462108371e-07
18049,Fulton County,IN,10.483333333333333,1.1141474462108371e-07
18009,Blackford County,IN,10.483333333333329,3.55822622754874e-08
18165,Vermillion County,IN,10.483333333333329,3.55822622754874e-08
27085,Mcleod County,MN,10.480952380952374,1.4661765410739008e-23
27001,Aitkin County,MN,10.480952380952374,1.4661765410739008e-23
27013,Blue Earth County,MN,10.480952380952374,1.4661765410739008e-23
27071,Koochiching County,MN,10.480952380952374,1.4661765410739008e-23
27015,Brown County,MN,10.480952380952374,1.4661765410739008e-23
27017,Carlton County,MN,10.480952380952374,1.4661765410739008e-23
27113,Pennington County,MN,10.480952380952374,1.4661765410739008e-23
27167,Wilkin County,MN,10.480952380952374,1.4661765410739008e-23
27061,Itasca County,MN,10.480952380952374,1.4661765410739008e-23
27095,Mille Lacs County,MN,10.480952380952374,1.4661765410739008e-23
27137,Saint Louis County,MN,10.480952380952374,1.4661765410739008e-23
27065,Kanabec County,MN,10.480952380952374,1.4661765410739008e-23
27029,Clearwater County,MN,10.480952380952374,1.4661765410739008e-23
27041,Douglas County,MN,10.480952380952374,1.4661765410739008e-23
27035,Crow Wing County,MN,10.480952380952374,1.4661765410739008e-23
17077,Jackson County,IL,10.474999999999994,1.5783019516020104e-14
13055,Chattooga County,GA,10.465079365079363,9.90670766354199e-05
27033,Cottonwood County,MN,10.457875457875451,7.456759084894206e-07
26117,Montcalm County,MI,10.416666666666668,6.193807200456108e-08
26101,Manistee County,MI,10.416666666666668,6.193807200456108e-08
17193,White County,IL,10.408333333333328,1.4661765410739008e-23
17183,Vermilion County,IL,10.408333333333328,1.4661765410739008e-23
17185,Wabash County,IL,10.408333333333328,1.4661765410739008e-23
17201,Winnebago County,IL,10.408333333333328,1.4661765410739008e-23
17159,Richland County,IL,10.408333333333328,1.4661765410739008e-23
17145,Perry County,IL,10.408333333333328,1.4661765410739008e-23
17167,Sangamon County,IL,10.408333333333328,1.5783019516020104e-14
17119,Madison County,IL,10.408333333333328,1.4661765410739008e-23
17101,Lawrence County,IL,10.408333333333328,1.4661765410739008e-23
17095,Knox County,IL,10.408333333333328,1.4661765410739008e-23
17029,Coles County,IL,10.408333333333328,1.4661765410739008e-23
17115,Macon County,IL,10.408333333333328,1.4661765410739008e-23
28081,Lee County,MS,10.395728291316525,8.299020568757566e-11
28067,Jones County,MS,10.395728291316525,1.2914071493223099e-12
27087,Mahnomen County,MN,10.380952380952374,1.4661765410739008e-23
27023,Chippewa County,MN,10.366666666666665,1.4594953855068163e-06
27097,Morrison County,MN,10.366666666666665,1.4594953855068163e-06
13293,Upson County,GA,10.36111111111111,8.619304643756452e-05
28141,Tishomingo County,MS,10.33690476190476,1.4661765410739008e-23
28099,Neshoba County,MS,10.33690476190476,1.4661765410739008e-23
28001,Adams County,MS,10.33690476190476,1.4661765410739008e-23
28039,George County,MS,10.33690476190476,1.4661765410739008e-23
28131,Stone County,MS,10.33690476190476,1.4661765410739008e-23
28059,Jackson County,MS,10.33690476190476,1.4661765410739008e-23
28153,Wayne County,MS,10.33690476190476,1.4661765410739008e-23
28057,Itawamba County,MS,10.33690476190476,1.4661765410739008e-23
28047,Harrison County,MS,10.33690476190476,1.4661765410739008e-23
28113,Pike County,MS,10.33690476190476,1.4661765410739008e-23
28109,Pearl River County,MS,10.33690476190476,1.4661765410739008e-23
28085,Lincoln County,MS,10.33690476190476,1.4661765410739008e-23
21177,Muhlenberg County,KY,10.310714285714283,9.296990706313844e-09
21225,Union County,KY,10.310714285714283,9.296990706313844e-09
21065,Estill County,KY,10.310714285714283,9.296990706313844e-09
21057,Cumberland County,KY,10.310714285714283,9.296990706313844e-09
17049,Effingham County,IL,10.308333333333328,1.4661765410739008e-23
17169,Schuyler County,IL,10.308333333333328,1.4661765410739008e-23
13111,Fannin County,GA,10.30238095238095,4.4445668963646026e-05
48439,Tarrant County,TX,10.285714285714278,0.1651737724357269
27111,Otter Tail County,MN,10.166666666666666,1.4594953855068163e-06
55069,Lincoln County,WI,10.117857142857138,6.147413658744572e-10
55131,Washington County,WI,10.117857142857138,6.147413658744572e-10
55125,Vilas County,WI,10.117857142857138,6.147413658744572e-10
5057,Hempstead County,AR,10.099999999999993,1.070494497598828e-06
19113,Linn County,IA,10.033333333333335,1.0287180222809779e-10
13215,Muscogee County,GA,10.0,4.9654728084794965e-05
26123,Newaygo County,MI,9.998412698412693,5.369252208537655e-08
8045,Garfield County,CO,9.976190476190473,1.4661765410739008e-23
8071,Las Animas County,CO,9.976190476190473,1.4661765410739008e-23
8077,Mesa County,CO,9.976190476190473,1.4661765410739008e-23
8081,Moffat County,CO,9.976190476190473,1.4661765410739008e-23
8085,Montrose County,CO,9.976190476190473,1.4661765410739008e-23
8089,Otero County,CO,9.976190476190473,1.4661765410739008e-23
8029,Delta County,CO,9.976190476190473,1.4661765410739008e-23
8003,Alamosa County,CO,9.976190476190473,1.4661765410739008e-23
8101,Pueblo County,CO,9.976190476190473,1.4661765410739008e-23
8015,Chaffee County,CO,9.976190476190473,1.4661765410739008e-23
13297,Walton County,GA,9.902380952380952,4.4445668963646026e-05
21125,Laurel County,KY,9.899999999999999,9.296990706313844e-09
21031,Butler County,KY,9.899999999999999,9.296990706313844e-09
21217,Taylor County,KY,9.899999999999999,9.420851592079863e-09
8055,Huerfano County,CO,9.876190476190473,1.4395425611637807e-08
55087,Outagamie County,WI,9.849999999999996,6.147413658744572e-10
55139,Winnebago County,WI,9.849999999999996,6.147413658744572e-10
28043,Grenada County,MS,9.824084249084246,4.475645244287197e-09
40071,Kay County,OK,9.766666666666659,4.9193076238859017e-08
16069,Nez Perce County,ID,9.7656746031746,1.4661765410739008e-23
13015,Bartow County,GA,9.616666666666667,4.4445668963646026e-05
13157,Jackson County,GA,9.616666666666667,6.277532400031823e-05
13009,Baldwin County,GA,9.583333333333334,8.619304643756452e-05
13285,Troup County,GA,9.583333333333334,8.619304643756452e-05
16061,Lewis County,ID,9.56031746031746,1.4661765410739008e-23
16007,Bear Lake County,ID,9.56031746031746,1.4661765410739008e-23
16031,Cassia County,ID,9.56031746031746,1.4661765410739008e-23
16085,Valley County,ID,9.56031746031746,1.4661765410739008e-23
40137,Stephens County,OK,9.550671550671545,1.4661765410739008e-23
40125,Pottawatomie County,OK,9.550671550671545,1.4661765410739008e-23
40101,Muskogee County,OK,9.550671550671545,1.4661765410739008e-23
40019,Carter County,OK,9.550671550671545,1.4661765410739008e-23
40013,Bryan County,OK,9.550671550671545,1.4661765410739008e-23
40121,Pittsburg County,OK,9.550671550671545,1.4661765410739008e-23
40143,Tulsa County,OK,9.539682539682534,4.129237316429044e-09
47103,Lincoln County,TN,9.5,1.4661765410739008e-23
47053,Gibson County,TN,9.5,6.827486693600079e-06
27003,Anoka County,MN,9.48333333333333,2.618595030728619e-06
27067,Kandiyohi County,MN,9.480952380952377,2.618595030728619e-06
18091,La Porte County,IN,9.476190476190476,1.3937126333649695e-07
1019,Cherokee County,AL,9.40440115440115,1.0947979499294458e-09
40153,Woodward County,OK,9.396825396825392,1.4661765410739008e-23
40131,Rogers County,OK,9.396825396825392,1.4661765410739008e-23
40035,Craig County,OK,9.396825396825392,1.4661765410739008e-23
40109,Oklahoma County,OK,9.396825396825392,1.4661765410739008e-23
40037,Creek County,OK,9.396825396825392,1.4661765410739008e-23
40039,Custer County,OK,9.396825396825392,1.4661765410739008e-23
40009,Beckham County,OK,9.396825396825392,1.4661765410739008e-23
5113,Polk County,AR,9.383333333333333,7.873872549092028e-07
27077,Lake Of The Woods County,MN,9.374999999999995,1.095722956436928e-06
20071,Greeley County,KS,9.371329079417311,1.4661765410739008e-23
5027,Columbia County,AR,9.366666666666662,1.3871844192900422e-06
36115,Washington County,NY,9.361111111111107,5.357661481891125e-14
36025,Delaware County,NY,9.361111111111107,5.357661481891125e-14
21015,Boone County,KY,9.333333333333334,9.296990706313844e-09
18137,Ripley County,IN,9.333333333333334,1.6010539367646657e-07
8115,Sedgwick County,CO,9.333333333333332,9.548863588337957e-08
1017,Chambers County,AL,9.31349206349206,1.0947979499294458e-09
1097,Mobile County,AL,9.31349206349206,1.0947979499294458e-09
20151,Pratt County,KS,9.312505550005547,1.4661765410739008e-23
40065,Jackson County,OK,9.296825396825392,1.4661765410739008e-23
5011,Bradley County,AR,9.273809523809518,1.1805168380145815e-06
5033,Crawford County,AR,9.257142857142854,1.780314002395421e-06
20129,Morton County,KS,9.250005550005547,1.4661765410739008e-23
20195,Trego County,KS,9.250005550005547,1.4661765410739008e-23
42105,Potter County,PA,9.249999999999996,8.148321844825306e-09
27007,Beltrami County,MN,9.249999999999995,1.095722956436928e-06
19073,Greene County,IA,9.241017316017317,9.031555187417294e-11
19039,Clarke County,IA,9.241017316017317,9.031555187417294e-11
27151,Swift County,MN,9.23333333333333,2.889933486362898e-06
42129,Westmoreland County,PA,9.216666666666665,4.119161546698133e-09
42117,Tioga County,PA,9.216666666666665,4.119161546698133e-09
1095,Marshall County,AL,9.215750915750911,1.4661765410739008e-23
1033,Colbert County,AL,9.215750915750911,1.4661765410739008e-23
1059,Franklin County,AL,9.215750915750911,1.4661765410739008e-23
1039,Covington County,AL,9.215750915750911,1.4661765410739008e-23
1127,Walker County,AL,9.215750915750911,1.4661765410739008e-23
1093,Marion County,AL,9.215750915750911,1.4661765410739008e-23
55091,Pepin County,WI,9.208333333333332,3.5404518875053396e-08
20183,Smith County,KS,9.179172216672214,1.163967690705462e-09
20001,Allen County,KS,9.17023809523809,2.1574684046904494e-08
12123,Taylor County,FL,9.169780219780217,1.4661765410739008e-23
12133,Washington County,FL,9.169780219780217,1.4661765410739008e-23
12005,Bay County,FL,9.169780219780217,1.4661765410739008e-23
13261,Sumter County,GA,9.166666666666668,0.00010012584138548218
51173,Smyth County,VA,9.14444444444444,1.0421482995052872e-13
55009,Brown County,WI,9.117857142857138,3.3790884670810566e-08
20125,Montgomery County,KS,9.116672216672214,1.4661765410739008e-23
20009,Barton County,KS,9.116672216672214,1.4661765410739008e-23
20169,Saline County,KS,9.116672216672214,1.4661765410739008e-23
12093,Okeechobee County,FL,9.09285714285714,1.4661765410739008e-23
12101,Pasco County,FL,9.09285714285714,1.4661765410739008e-23
12107,Putnam County,FL,9.09285714285714,1.4661765410739008e-23
12113,Santa Rosa County,FL,9.09285714285714,1.4661765410739008e-23
12131,Walton County,FL,9.09285714285714,1.4661765410739008e-23
12091,Okaloosa County,FL,9.09285714285714,1.4661765410739008e-23
12089,Nassau County,FL,9.09285714285714,1.4661765410739008e-23
12087,Monroe County,FL,9.09285714285714,1.4661765410739008e-23
12003,Baker County,FL,9.09285714285714,1.4661765410739008e-23
12053,Hernando County,FL,9.09285714285714,1.4661765410739008e-23
12033,Escambia County,FL,9.09285714285714,1.4661765410739008e-23
12023,Columbia County,FL,9.09285714285714,1.4661765410739008e-23
12017,Citrus County,FL,9.09285714285714,1.4661765410739008e-23
12061,Indian River County,FL,9.09285714285714,1.4661765410739008e-23
55115,Shawano County,WI,9.083333333333332,6.147413658744572e-10
1069,Houston County,AL,9.061904761904758,2.0802785428689368e-10
1015,Calhoun County,AL,9.061904761904758,1.4661765410739008e-23
1043,Cullman County,AL,9.061904761904758,1.4661765410739008e-23
29091,Howell County,MO,9.038827838827839,1.4661765410739008e-23
29097,Jasper County,MO,9.038827838827839,1.4661765410739008e-23
29023,Butler County,MO,9.038827838827839,1.4661765410739008e-23
29187,Saint Francois County,MO,9.038827838827839,1.4661765410739008e-23
29031,Cape Girardeau County,MO,9.020728291316527,8.400741223919435e-09
37165,Scotland County,NC,8.992857142857144,4.666150818601079e-09
1103,Morgan County,AL,8.978571428571424,1.4661765410739008e-23
29069,Dunklin County,MO,8.972161172161172,1.4661765410739008e-23
29083,Henry County,MO,8.972161172161172,1.4661765410739008e-23
29123,Madison County,MO,8.972161172161172,1.4661765410739008e-23
29127,Marion County,MO,8.972161172161172,1.0831316290045297e-10
29181,Ripley County,MO,8.972161172161172,1.4661765410739008e-23
29201,Scott County,MO,8.972161172161172,1.4661765410739008e-23
29229,Wright County,MO,8.972161172161172,1.4661765410739008e-23
36113,Warren County,NY,8.968803418803414,1.4661765410739008e-23
36057,Montgomery County,NY,8.968803418803414,1.4661765410739008e-23
36015,Chemung County,NY,8.968803418803414,1.4661765410739008e-23
12015,Charlotte County,FL,8.949999999999998,1.4661765410739008e-23
12127,Volusia County,FL,8.949999999999998,1.4661765410739008e-23
12103,Pinellas County,FL,8.949999999999998,1.4661765410739008e-23
12037,Franklin County,FL,8.949999999999998,6.019931354074198e-09
26069,Iosco County,MI,8.935256410256407,1.4661765410739008e-23
26129,Ogemaw County,MI,8.935256410256407,1.4661765410739008e-23
26137,Otsego County,MI,8.935256410256407,1.4661765410739008e-23
26143,Roscommon County,MI,8.935256410256407,1.4661765410739008e-23
27169,Winona County,MN,8.916666666666663,1.095722956436928e-06
40027,Cleveland County,OK,8.899999999999997,1.4661765410739008e-23
29077,Greene County,MO,8.895238095238096,1.4661765410739008e-23
29117,Livingston County,MO,8.895238095238096,1.4661765410739008e-23
29105,Laclede County,MO,8.895238095238096,1.4661765410739008e-23
29213,Taney County,MO,8.895238095238096,1.4661765410739008e-23
29155,Pemiscot County,MO,8.895238095238096,1.4661765410739008e-23
29037,Cass County,MO,8.895238095238096,1.4661765410739008e-23
29021,Buchanan County,MO,8.895238095238096,1.4661765410739008e-23
29001,Adair County,MO,8.895238095238096,1.4661765410739008e-23
1001,Autauga County,AL,8.878571428571425,1.4661765410739008e-23
1113,Russell County,AL,8.878571428571425,1.4661765410739008e-23
1035,Conecuh County,AL,8.878571428571425,1.4661765410739008e-23
26007,Alpena County,MI,8.85833333333333,1.4661765410739008e-23
26025,Calhoun County,MI,8.85833333333333,1.4661765410739008e-23
