CDC Archive
This page is archived for historical purposes and is no longer being updated.

This is archived content from the CDC website. The information here may be outdated and links may no longer function. Go to CDC Home for all other recent information.

View in CDC ArchiveGo to CDC Archive Home Page
Skip directly to site contentSkip directly to search
U.S. County Opioid Dispensing Rates, 2006
Print
Related Pages
U.S. Opioid Dispensing Rate Maps

U.S. County Opioid Dispensing Rates, 2007 >

US County Prescribing Rates, 2006
About the Maps
For detailed information about these maps, including data sources, please visit the U.S. Opioid Dispensing Rate Maps page.

U.S. County Opioid Dispensing Rates, 2006
County	State	County FIPS Code	Opioid Dispensing Rate per 100
Baker, OR	OR	41001	119.7
Benton, OR	OR	41003	48.6
Clackamas, OR	OR	41005	82.1
Clatsop, OR	OR	41007	170.4
Columbia, OR	OR	41009	69.5
Coos, OR	OR	41011	144.2
Crook, OR	OR	41013	59.1
Curry, OR	OR	41015	142.6
Deschutes, OR	OR	41017	101.6
Douglas, OR	OR	41019	121.6
Gilliam, OR	OR	41021	–
Grant, OR	OR	41023	88.6
Harney, OR	OR	41025	113.8
Hood River, OR	OR	41027	103.5
Jackson, OR	OR	41029	121.1
Jefferson, OR	OR	41031	61.6
Josephine, OR	OR	41033	128.3
Klamath, OR	OR	41035	103.0
Lake, OR	OR	41037	106.6
Lane, OR	OR	41039	107.4
Lincoln, OR	OR	41041	133.2
Linn, OR	OR	41043	105.0
Malheur, OR	OR	41045	89.1
Marion, OR	OR	41047	76.1
Morrow, OR	OR	41049	21.8
Multnomah, OR	OR	41051	81.9
Polk, OR	OR	41053	52.4
Sherman, OR	OR	41055	–
Tillamook, OR	OR	41057	107.0
Umatilla, OR	OR	41059	86.8
Union, OR	OR	41061	89.1
Wallowa, OR	OR	41063	76.2
Wasco, OR	OR	41065	161.4
Washington, OR	OR	41067	70.6
Wheeler, OR	OR	41069	–
Yamhill, OR	OR	41071	95.3
Adams, PA	PA	42001	49.6
Allegheny, PA	PA	42003	78.3
Armstrong, PA	PA	42005	78.5
Beaver, PA	PA	42007	80.1
Bedford, PA	PA	42009	49.7
Berks, PA	PA	42011	51.2
Blair, PA	PA	42013	100.7
Bradford, PA	PA	42015	55.5
Bucks, PA	PA	42017	65.5
Butler, PA	PA	42019	71.4
Cambria, PA	PA	42021	98.3
Cameron, PA	PA	42023	113.1
Carbon, PA	PA	42025	69.9
Centre, PA	PA	42027	59.3
Chester, PA	PA	42029	49.5
Clarion, PA	PA	42031	70.9
Clearfield, PA	PA	42033	80.1
Clinton, PA	PA	42035	60.8
Columbia, PA	PA	42037	63.0
Crawford, PA	PA	42039	82.5
Cumberland, PA	PA	42041	64.8
Dauphin, PA	PA	42043	61.9
Delaware, PA	PA	42045	74.3
Elk, PA	PA	42047	82.3
Erie, PA	PA	42049	82.7
Fayette, PA	PA	42051	106.5
Forest, PA	PA	42053	27.4
Franklin, PA	PA	42055	58.7
Fulton, PA	PA	42057	5.1
Greene, PA	PA	42059	65.5
Huntingdon, PA	PA	42061	50.8
Indiana, PA	PA	42063	64.8
Jefferson, PA	PA	42065	82.8
Juniata, PA	PA	42067	55.1
Lackawanna, PA	PA	42069	108.8
Lancaster, PA	PA	42071	55.8
Lawrence, PA	PA	42073	108.2
Lebanon, PA	PA	42075	53.1
Lehigh, PA	PA	42077	47.0
Luzerne, PA	PA	42079	92.4
Lycoming, PA	PA	42081	71.6
McKean, PA	PA	42083	85.3
Mercer, PA	PA	42085	110.4
Mifflin, PA	PA	42087	82.0
Monroe, PA	PA	42089	78.7
Montgomery, PA	PA	42091	61.4
Montour, PA	PA	42093	67.1
Northampton, PA	PA	42095	67.3
Northumberland, PA	PA	42097	83.5
Perry, PA	PA	42099	49.4
Philadelphia, PA	PA	42101	69.2
Pike, PA	PA	42103	53.2
Potter, PA	PA	42105	74.4
Schuylkill, PA	PA	42107	68.8
Snyder, PA	PA	42109	59.1
Somerset, PA	PA	42111	48.4
Sullivan, PA	PA	42113	20.5
Susquehanna, PA	PA	42115	34.9
Tioga, PA	PA	42117	71.2
Union, PA	PA	42119	45.8
Venango, PA	PA	42121	78.8
Warren, PA	PA	42123	68.3
Washington, PA	PA	42125	76.2
Wayne, PA	PA	42127	76.3
Westmoreland, PA	PA	42129	72.7
Wyoming, PA	PA	42131	71.8
York, PA	PA	42133	58.4
Bristol, RI	RI	44001	54.3
Kent, RI	RI	44003	93.6
Newport, RI	RI	44005	72.6
Providence, RI	RI	44007	77.4
Washington, RI	RI	44009	79.1
Abbeville, SC	SC	45001	56.8
Aiken, SC	SC	45003	83.1
Allendale, SC	SC	45005	42.1
Anderson, SC	SC	45007	106.8
Bamberg, SC	SC	45009	85.9
Barnwell, SC	SC	45011	92.3
Beaufort, SC	SC	45013	69.5
Berkeley, SC	SC	45015	49.5
Calhoun, SC	SC	45017	23.6
Charleston, SC	SC	45019	81.0
Cherokee, SC	SC	45021	108.5
Chester, SC	SC	45023	54.8
Chesterfield, SC	SC	45025	88.7
Clarendon, SC	SC	45027	79.7
Colleton, SC	SC	45029	119.4
Darlington, SC	SC	45031	119.7
Dillon, SC	SC	45033	95.6
Dorchester, SC	SC	45035	92.9
Edgefield, SC	SC	45037	23.0
Fairfield, SC	SC	45039	86.9
Florence, SC	SC	45041	137.7
Georgetown, SC	SC	45043	86.8
Greenville, SC	SC	45045	117.3
Greenwood, SC	SC	45047	111.0
Hampton, SC	SC	45049	60.8
Horry, SC	SC	45051	114.8
Jasper, SC	SC	45053	66.2
Kershaw, SC	SC	45055	66.3
Lancaster, SC	SC	45057	91.0
Laurens, SC	SC	45059	56.6
Lee, SC	SC	45061	53.5
Lexington, SC	SC	45063	89.7
McCormick, SC	SC	45065	37.4
Marion, SC	SC	45067	107.3
Marlboro, SC	SC	45069	56.1
Newberry, SC	SC	45071	75.9
Oconee, SC	SC	45073	127.0
Orangeburg, SC	SC	45075	79.8
Pickens, SC	SC	45077	93.3
Richland, SC	SC	45079	63.6
Saluda, SC	SC	45081	51.1
Spartanburg, SC	SC	45083	124.5
Sumter, SC	SC	45085	61.4
Union, SC	SC	45087	126.8
Williamsburg, SC	SC	45089	75.4
York, SC	SC	45091	74.1
Aurora, SD	SD	46003	–
Beadle, SD	SD	46005	69.1
Bennett, SD	SD	46007	–
Bon Homme, SD	SD	46009	18.7
Brookings, SD	SD	46011	36.9
Brown, SD	SD	46013	47.2
Brule, SD	SD	46015	68.5
Buffalo, SD	SD	46017	–
Butte, SD	SD	46019	20.8
Campbell, SD	SD	46021	–
Charles Mix, SD	SD	46023	34.5
Clark, SD	SD	46025	–
Clay, SD	SD	46027	31.6
Codington, SD	SD	46029	71.8
Corson, SD	SD	46031	–
Custer, SD	SD	46033	45.6
Davison, SD	SD	46035	66.7
Day, SD	SD	46037	–
Deuel, SD	SD	46039	–
Dewey, SD	SD	46041	–
Douglas, SD	SD	46043	28.7
Edmunds, SD	SD	46045	52.2
Fall River, SD	SD	46047	52.8
Faulk, SD	SD	46049	66.0
Grant, SD	SD	46051	57.7
Gregory, SD	SD	46053	40.8
Haakon, SD	SD	46055	34.5
Hamlin, SD	SD	46057	–
Hand, SD	SD	46059	54.3
Hanson, SD	SD	46061	–
Harding, SD	SD	46063	–
Hughes, SD	SD	46065	74.7
Hutchinson, SD	SD	46067	78.4
Hyde, SD	SD	46069	–
Jackson, SD	SD	46071	–
Jerauld, SD	SD	46073	81.4
Jones, SD	SD	46075	–
Kingsbury, SD	SD	46077	50.6
Lake, SD	SD	46079	46.6
Lawrence, SD	SD	46081	72.7
Lincoln, SD	SD	46083	24.1
Lyman, SD	SD	46085	–
McCook, SD	SD	46087	34.2
McPherson, SD	SD	46089	28.6
Marshall, SD	SD	46091	57.6
Meade, SD	SD	46093	22.1
Mellette, SD	SD	46095	101.3
Miner, SD	SD	46097	23.6
Minnehaha, SD	SD	46099	66.5
Moody, SD	SD	46101	40.5
Pennington, SD	SD	46103	75.8
Perkins, SD	SD	46105	36.2
Potter, SD	SD	46107	138.8
Roberts, SD	SD	46109	28.2
Sanborn, SD	SD	46111	–
Shannon, SD	SD	46113	–
Spink, SD	SD	46115	–
Stanley, SD	SD	46117	–
Sully, SD	SD	46119	–
Todd, SD	SD	46121	–
Tripp, SD	SD	46123	91.4
Turner, SD	SD	46125	29.3
Union, SD	SD	46127	26.6
Walworth, SD	SD	46129	61.9
Yankton, SD	SD	46135	72.2
Ziebach, SD	SD	46137	–
Anderson, TN	TN	47001	203.1
Bedford, TN	TN	47003	97.8
Benton, TN	TN	47005	17.6
Bledsoe, TN	TN	47007	103.6
Blount, TN	TN	47009	118.9
Bradley, TN	TN	47011	136.0
Campbell, TN	TN	47013	193.6
Cannon, TN	TN	47015	127.9
Carroll, TN	TN	47017	209.2
Carter, TN	TN	47019	126.8
Cheatham, TN	TN	47021	80.4
Chester, TN	TN	47023	92.0
Claiborne, TN	TN	47025	190.7
Clay, TN	TN	47027	123.1
Cocke, TN	TN	47029	153.9
Coffee, TN	TN	47031	219.1
Crockett, TN	TN	47033	78.1
Cumberland, TN	TN	47035	168.9
Davidson, TN	TN	47037	109.1
Decatur, TN	TN	47039	164.8
DeKalb, TN	TN	47041	185.4
Dickson, TN	TN	47043	155.2
Dyer, TN	TN	47045	181.3
Fayette, TN	TN	47047	51.1
Fentress, TN	TN	47049	41.3
Franklin, TN	TN	47051	112.6
Gibson, TN	TN	47053	134.3
Giles, TN	TN	47055	67.7
Grainger, TN	TN	47057	79.3
Greene, TN	TN	47059	161.0
Grundy, TN	TN	47061	153.4
Hamblen, TN	TN	47063	281.3
Hamilton, TN	TN	47065	139.0
Hancock, TN	TN	47067	134.4
Hardeman, TN	TN	47069	74.7
Hardin, TN	TN	47071	164.7
Hawkins, TN	TN	47073	69.3
Haywood, TN	TN	47075	113.7
Henderson, TN	TN	47077	132.2
Henry, TN	TN	47079	223.9
Hickman, TN	TN	47081	26.4
Houston, TN	TN	47083	59.1
Humphreys, TN	TN	47085	95.7
Jackson, TN	TN	47087	64.4
Jefferson, TN	TN	47089	141.5
Johnson, TN	TN	47091	98.0
Knox, TN	TN	47093	174.8
Lake, TN	TN	47095	–
Lauderdale, TN	TN	47097	119.6
Lawrence, TN	TN	47099	141.3
Lewis, TN	TN	47101	175.8
Lincoln, TN	TN	47103	166.5
Loudon, TN	TN	47105	125.6
McMinn, TN	TN	47107	185.6
McNairy, TN	TN	47109	194.2
Macon, TN	TN	47111	130.3
Madison, TN	TN	47113	141.0
Marion, TN	TN	47115	141.6
Marshall, TN	TN	47117	139.4
Maury, TN	TN	47119	141.7
Meigs, TN	TN	47121	–
Monroe, TN	TN	47123	102.4
Montgomery, TN	TN	47125	88.2
Moore, TN	TN	47127	29.2
Morgan, TN	TN	47129	172.2
Obion, TN	TN	47131	113.8
Overton, TN	TN	47133	107.3
Perry, TN	TN	47135	29.3
Pickett, TN	TN	47137	155.6
Polk, TN	TN	47139	28.9
Putnam, TN	TN	47141	135.9
Rhea, TN	TN	47143	141.7
Roane, TN	TN	47145	166.0
Robertson, TN	TN	47147	130.6
Rutherford, TN	TN	47149	97.5
Scott, TN	TN	47151	123.0
Sequatchie, TN	TN	47153	177.7
Sevier, TN	TN	47155	148.7
Shelby, TN	TN	47157	81.3
Smith, TN	TN	47159	165.3
Stewart, TN	TN	47161	16.7
Sullivan, TN	TN	47163	250.4
Sumner, TN	TN	47165	98.7
Tipton, TN	TN	47167	76.7
Trousdale, TN	TN	47169	107.2
Unicoi, TN	TN	47171	194.2
Union, TN	TN	47173	124.2
Van Buren, TN	TN	47175	–
Warren, TN	TN	47177	137.7
Washington, TN	TN	47179	167.2
Wayne, TN	TN	47181	146.4
Weakley, TN	TN	47183	52.6
White, TN	TN	47185	115.1
Williamson, TN	TN	47187	65.5
Wilson, TN	TN	47189	85.7
Anderson, TX	TX	48001	95.9
Andrews, TX	TX	48003	56.9
Angelina, TX	TX	48005	109.5
Aransas, TX	TX	48007	84.9
Archer, TX	TX	48009	–
Armstrong, TX	TX	48011	6.5
Atascosa, TX	TX	48013	67.3
Austin, TX	TX	48015	37.2
Bailey, TX	TX	48017	52.1
Bandera, TX	TX	48019	30.5
Bastrop, TX	TX	48021	61.8
Baylor, TX	TX	48023	91.5
Bee, TX	TX	48025	56.4
Bell, TX	TX	48027	41.0
Bexar, TX	TX	48029	57.1
Blanco, TX	TX	48031	–
Borden, TX	TX	48033	–
Bosque, TX	TX	48035	61.1
Bowie, TX	TX	48037	171.9
Brazoria, TX	TX	48039	67.9
Brazos, TX	TX	48041	58.2
Brewster, TX	TX	48043	84.4
Briscoe, TX	TX	48045	–
Brooks, TX	TX	48047	59.7
Brown, TX	TX	48049	104.9
Burleson, TX	TX	48051	49.7
Burnet, TX	TX	48053	95.8
Caldwell, TX	TX	48055	40.5
Calhoun, TX	TX	48057	81.8
Callahan, TX	TX	48059	–
Cameron, TX	TX	48061	34.4
Camp, TX	TX	48063	92.7
Carson, TX	TX	48065	–
Cass, TX	TX	48067	19.6
Castro, TX	TX	48069	–
Chambers, TX	TX	48071	10.5
Cherokee, TX	TX	48073	66.8
Childress, TX	TX	48075	161.1
Clay, TX	TX	48077	–
Cochran, TX	TX	48079	–
Coke, TX	TX	48081	–
Coleman, TX	TX	48083	37.6
Collin, TX	TX	48085	60.2
Collingsworth, TX	TX	48087	30.9
Colorado, TX	TX	48089	34.7
Comal, TX	TX	48091	74.7
Comanche, TX	TX	48093	67.9
Concho, TX	TX	48095	–
Cooke, TX	TX	48097	98.8
Coryell, TX	TX	48099	40.5
Cottle, TX	TX	48101	–
Crane, TX	TX	48103	51.6
Crockett, TX	TX	48105	21.6
Crosby, TX	TX	48107	10.3
Culberson, TX	TX	48109	–
Dallam, TX	TX	48111	76.5
Dallas, TX	TX	48113	60.3
Dawson, TX	TX	48115	51.7
Deaf Smith, TX	TX	48117	39.5
Delta, TX	TX	48119	–
Denton, TX	TX	48121	68.2
DeWitt, TX	TX	48123	46.7
Dickens, TX	TX	48125	–
Dimmit, TX	TX	48127	75.9
Donley, TX	TX	48129	79.9
Duval, TX	TX	48131	13.9
Eastland, TX	TX	48133	118.0
Ector, TX	TX	48135	80.2
Edwards, TX	TX	48137	–
Ellis, TX	TX	48139	72.3
El Paso, TX	TX	48141	32.5
Erath, TX	TX	48143	89.0
Falls, TX	TX	48145	43.8
Fannin, TX	TX	48147	56.9
Fayette, TX	TX	48149	64.5
Fisher, TX	TX	48151	–
Floyd, TX	TX	48153	18.6
Foard, TX	TX	48155	51.4
Fort Bend, TX	TX	48157	42.7
Franklin, TX	TX	48159	56.7
Freestone, TX	TX	48161	51.8
Frio, TX	TX	48163	47.2
Gaines, TX	TX	48165	48.5
Galveston, TX	TX	48167	94.1
Garza, TX	TX	48169	–
Gillespie, TX	TX	48171	87.1
Glasscock, TX	TX	48173	–
Goliad, TX	TX	48175	40.9
Gonzales, TX	TX	48177	51.7
Gray, TX	TX	48179	86.6
Grayson, TX	TX	48181	118.0
Gregg, TX	TX	48183	163.2
Grimes, TX	TX	48185	28.7
Guadalupe, TX	TX	48187	47.5
Hale, TX	TX	48189	48.7
Hall, TX	TX	48191	–
Hamilton, TX	TX	48193	–
Hansford, TX	TX	48195	–
Hardeman, TX	TX	48197	98.2
Hardin, TX	TX	48199	100.3
Harris, TX	TX	48201	73.8
Harrison, TX	TX	48203	75.4
Hartley, TX	TX	48205	–
Haskell, TX	TX	48207	–
Hays, TX	TX	48209	50.0
Hemphill, TX	TX	48211	–
Henderson, TX	TX	48213	91.9
Hidalgo, TX	TX	48215	31.2
Hill, TX	TX	48217	94.2
Hockley, TX	TX	48219	67.5
Hood, TX	TX	48221	115.7
Hopkins, TX	TX	48223	96.3
Houston, TX	TX	48225	53.7
Howard, TX	TX	48227	76.0
Hudspeth, TX	TX	48229	–
Hunt, TX	TX	48231	90.9
Hutchinson, TX	TX	48233	83.7
Irion, TX	TX	48235	–
Jack, TX	TX	48237	–
Jackson, TX	TX	48239	65.0
Jasper, TX	TX	48241	87.4
Jeff Davis, TX	TX	48243	–
Jefferson, TX	TX	48245	111.5
Jim Hogg, TX	TX	48247	–
Jim Wells, TX	TX	48249	81.5
Johnson, TX	TX	48251	76.7
Jones, TX	TX	48253	23.0
Karnes, TX	TX	48255	50.2
Kaufman, TX	TX	48257	74.7
Kendall, TX	TX	48259	74.0
Kenedy, TX	TX	48261	–
Kent, TX	TX	48263	–
Kerr, TX	TX	48265	113.0
Kimble, TX	TX	48267	84.4
King, TX	TX	48269	–
Kinney, TX	TX	48271	–
Kleberg, TX	TX	48273	64.4
Knox, TX	TX	48275	–
Lamar, TX	TX	48277	144.6
Lamb, TX	TX	48279	54.0
Lampasas, TX	TX	48281	8.3
La Salle, TX	TX	48283	–
Lavaca, TX	TX	48285	96.5
Lee, TX	TX	48287	44.9
Leon, TX	TX	48289	31.7
Liberty, TX	TX	48291	94.0
Limestone, TX	TX	48293	93.2
Lipscomb, TX	TX	48295	26.5
Live Oak, TX	TX	48297	–
Llano, TX	TX	48299	90.6
Loving, TX	TX	48301	–
Lubbock, TX	TX	48303	82.0
Lynn, TX	TX	48305	28.0
McCulloch, TX	TX	48307	45.7
McLennan, TX	TX	48309	78.4
McMullen, TX	TX	48311	–
Madison, TX	TX	48313	94.4
Marion, TX	TX	48315	–
Martin, TX	TX	48317	–
Mason, TX	TX	48319	–
Matagorda, TX	TX	48321	65.6
Maverick, TX	TX	48323	28.0
Medina, TX	TX	48325	29.3
Menard, TX	TX	48327	–
Midland, TX	TX	48329	68.5
Milam, TX	TX	48331	58.9
Mills, TX	TX	48333	61.7
Mitchell, TX	TX	48335	–
Montague, TX	TX	48337	110.3
Montgomery, TX	TX	48339	78.7
Moore, TX	TX	48341	46.2
Morris, TX	TX	48343	97.0
Motley, TX	TX	48345	–
Nacogdoches, TX	TX	48347	95.2
Navarro, TX	TX	48349	74.2
Newton, TX	TX	48351	60.8
Nolan, TX	TX	48353	74.7
Nueces, TX	TX	48355	76.8
Ochiltree, TX	TX	48357	55.4
Oldham, TX	TX	48359	–
Orange, TX	TX	48361	99.3
Palo Pinto, TX	TX	48363	84.4
Panola, TX	TX	48365	83.9
Parker, TX	TX	48367	75.3
Parmer, TX	TX	48369	–
Pecos, TX	TX	48371	63.5
Polk, TX	TX	48373	84.1
Potter, TX	TX	48375	80.0
Presidio, TX	TX	48377	–
Rains, TX	TX	48379	64.6
Randall, TX	TX	48381	76.7
Reagan, TX	TX	48383	42.1
Real, TX	TX	48385	–
Red River, TX	TX	48387	31.0
Reeves, TX	TX	48389	65.8
Refugio, TX	TX	48391	–
Roberts, TX	TX	48393	–
Robertson, TX	TX	48395	49.3
Rockwall, TX	TX	48397	62.2
Runnels, TX	TX	48399	56.4
Rusk, TX	TX	48401	54.8
Sabine, TX	TX	48403	59.7
San Augustine, TX	TX	48405	82.1
San Jacinto, TX	TX	48407	11.9
San Patricio, TX	TX	48409	58.3
San Saba, TX	TX	48411	–
Schleicher, TX	TX	48413	–
Scurry, TX	TX	48415	81.5
Shackelford, TX	TX	48417	–
Shelby, TX	TX	48419	101.8
Sherman, TX	TX	48421	60.3
Smith, TX	TX	48423	96.1
Somervell, TX	TX	48425	134.8
Starr, TX	TX	48427	24.2
Stephens, TX	TX	48429	105.0
Sterling, TX	TX	48431	–
Stonewall, TX	TX	48433	–
Sutton, TX	TX	48435	–
Swisher, TX	TX	48437	–
Tarrant, TX	TX	48439	76.0
Taylor, TX	TX	48441	119.0
Terrell, TX	TX	48443	–
Terry, TX	TX	48445	44.9
Throckmorton, TX	TX	48447	–
Titus, TX	TX	48449	125.3
Tom Green, TX	TX	48451	93.6
Travis, TX	TX	48453	69.8
Trinity, TX	TX	48455	78.9
Tyler, TX	TX	48457	53.7
Upshur, TX	TX	48459	10.8
Upton, TX	TX	48461	–
Uvalde, TX	TX	48463	69.4
Val Verde, TX	TX	48465	34.4
Van Zandt, TX	TX	48467	78.6
Victoria, TX	TX	48469	96.1
Walker, TX	TX	48471	60.9
Waller, TX	TX	48473	27.1
Ward, TX	TX	48475	67.1
Washington, TX	TX	48477	62.5
Webb, TX	TX	48479	28.7
Wharton, TX	TX	48481	60.7
Wheeler, TX	TX	48483	152.5
Wichita, TX	TX	48485	110.5
Wilbarger, TX	TX	48487	189.1
Willacy, TX	TX	48489	7.3
Williamson, TX	TX	48491	70.7
Wilson, TX	TX	48493	41.4
Winkler, TX	TX	48495	86.8
Wise, TX	TX	48497	20.9
Wood, TX	TX	48499	106.0
Yoakum, TX	TX	48501	74.1
Young, TX	TX	48503	49.2
Zapata, TX	TX	48505	13.8
Zavala, TX	TX	48507	26.0
Beaver, UT	UT	49001	94.7
Box Elder, UT	UT	49003	77.4
Cache, UT	UT	49005	65.5
Carbon, UT	UT	49007	184.7
Daggett, UT	UT	49009	–
Davis, UT	UT	49011	82.8
Duchesne, UT	UT	49013	61.7
Emery, UT	UT	49015	125.5
Garfield, UT	UT	49017	79.0
Grand, UT	UT	49019	111.8
Iron, UT	UT	49021	89.6
Juab, UT	UT	49023	74.1
Kane, UT	UT	49025	53.9
Millard, UT	UT	49027	99.8
Morgan, UT	UT	49029	31.9
Piute, UT	UT	49031	–
Rich, UT	UT	49033	–
Salt Lake, UT	UT	49035	94.5
San Juan, UT	UT	49037	34.2
Sanpete, UT	UT	49039	96.7
Sevier, UT	UT	49041	125.0
Summit, UT	UT	49043	65.2
Tooele, UT	UT	49045	86.8
Uintah, UT	UT	49047	80.1
Utah, UT	UT	49049	73.5
Wasatch, UT	UT	49051	99.4
Washington, UT	UT	49053	98.2
Wayne, UT	UT	49055	–
Weber, UT	UT	49057	90.3
Accomack, VA	VA	51001	51.7
Albemarle, VA	VA	51003	72.1
Alleghany, VA	VA	51005	62.8
Amelia, VA	VA	51007	54.1
Amherst, VA	VA	51009	80.8
Appomattox, VA	VA	51011	70.7
Arlington, VA	VA	51013	28.7
Augusta, VA	VA	51015	30.7
Bath, VA	VA	51017	70.0
Bedford, VA	VA	51019	35.3
Bland, VA	VA	51021	110.4
Botetourt, VA	VA	51023	32.5
Brunswick, VA	VA	51025	24.7
Buchanan, VA	VA	51027	75.5
Buckingham, VA	VA	51029	–
Campbell, VA	VA	51031	43.3
Caroline, VA	VA	51033	27.9
Carroll, VA	VA	51035	51.0
Charles City, VA	VA	51036	–
Charlotte, VA	VA	51037	38.9
Chesterfield, VA	VA	51041	67.2
Clarke, VA	VA	51043	–
Craig, VA	VA	51045	–
Culpeper, VA	VA	51047	74.0
Cumberland, VA	VA	51049	15.1
Dickenson, VA	VA	51051	220.6
Dinwiddie, VA	VA	51053	7.6
Essex, VA	VA	51057	82.9
Fairfax, VA	VA	51059	35.7
Fauquier, VA	VA	51061	88.4
Floyd, VA	VA	51063	48.3
Fluvanna, VA	VA	51065	28.8
Franklin, VA	VA	51067	82.8
Frederick, VA	VA	51069	35.8
Giles, VA	VA	51071	158.7
Gloucester, VA	VA	51073	95.3
Goochland, VA	VA	51075	22.1
Grayson, VA	VA	51077	5.1
Greene, VA	VA	51079	–
Greensville, VA	VA	51081	–
Halifax, VA	VA	51083	65.5
Hanover, VA	VA	51085	75.1
Henrico, VA	VA	51087	72.6
Henry, VA	VA	51089	57.3
Highland, VA	VA	51091	–
Isle of Wight, VA	VA	51093	53.3
James City, VA	VA	51095	106.5
King and Queen, VA	VA	51097	–
King George, VA	VA	51099	29.6
King William, VA	VA	51101	34.5
Lancaster, VA	VA	51103	140.6
Lee, VA	VA	51105	121.4
Loudoun, VA	VA	51107	40.9
Louisa, VA	VA	51109	52.1
Lunenburg, VA	VA	51111	–
Madison, VA	VA	51113	–
Mathews, VA	VA	51115	–
Mecklenburg, VA	VA	51117	83.3
Middlesex, VA	VA	51119	–
Montgomery, VA	VA	51121	88.6
Nelson, VA	VA	51125	32.2
New Kent, VA	VA	51127	61.4
Northampton, VA	VA	51131	107.6
Northumberland, VA	VA	51133	30.3
Nottoway, VA	VA	51135	55.6
Orange, VA	VA	51137	66.3
Page, VA	VA	51139	67.0
Patrick, VA	VA	51141	74.6
Pittsylvania, VA	VA	51143	19.7
Powhatan, VA	VA	51145	44.6
Prince Edward, VA	VA	51147	95.4
Prince George, VA	VA	51149	–
Prince William, VA	VA	51153	38.9
Pulaski, VA	VA	51155	189.2
Rappahannock, VA	VA	51157	–
Richmond, VA	VA	51159	55.8
Roanoke, VA	VA	51161	91.5
Rockbridge, VA	VA	51163	–
Rockingham, VA	VA	51165	24.0
Russell, VA	VA	51167	170.0
Scott, VA	VA	51169	197.7
Shenandoah, VA	VA	51171	57.6
Smyth, VA	VA	51173	100.5
Southampton, VA	VA	51175	5.5
Spotsylvania, VA	VA	51177	61.6
Stafford, VA	VA	51179	58.4
Surry, VA	VA	51181	–
Sussex, VA	VA	51183	40.6
Tazewell, VA	VA	51185	202.1
Warren, VA	VA	51187	87.8
Washington, VA	VA	51191	140.0
Westmoreland, VA	VA	51193	51.3
Wise, VA	VA	51195	222.3
Wythe, VA	VA	51197	101.9
York, VA	VA	51199	44.8
Alexandria, VA	VA	51510	38.4
Bedford City, VA	VA	51515	–
Bristol, VA	VA	51520	260.3
Buena Vista, VA	VA	51530	99.2
Charlottesville, VA	VA	51540	77.9
Chesapeake, VA	VA	51550	77.3
Colonial Heights, VA	VA	51570	276.0
Covington, VA	VA	51580	246.0
Danville, VA	VA	51590	158.8
Emporia, VA	VA	51595	217.6
Fairfax City, VA	VA	51600	87.7
Falls Church, VA	VA	51610	93.6
Franklin City, VA	VA	51620	178.5
Fredericksburg, VA	VA	51630	256.0
Galax, VA	VA	51640	383.9
Hampton, VA	VA	51650	77.8
Harrisonburg, VA	VA	51660	132.9
Hopewell, VA	VA	51670	111.4
Lexington, VA	VA	51678	205.0
Lynchburg, VA	VA	51680	144.6
Manassas, VA	VA	51683	125.2
Manassas Park, VA	VA	51685	–
Martinsville, VA	VA	51690	403.3
Newport News, VA	VA	51700	67.6
Norfolk, VA	VA	51710	49.3
Norton, VA	VA	51720	251.6
Petersburg, VA	VA	51730	93.2
Poquoson, VA	VA	51735	89.2
Portsmouth, VA	VA	51740	81.9
Radford, VA	VA	51750	133.2
Richmond City, VA	VA	51760	57.2
Roanoke City, VA	VA	51770	120.9
Salem, VA	VA	51775	217.3
Staunton, VA	VA	51790	179.5
Suffolk, VA	VA	51800	57.2
Virginia Beach, VA	VA	51810	64.3
Waynesboro, VA	VA	51820	204.2
Williamsburg, VA	VA	51830	–
Winchester, VA	VA	51840	297.7
Addison, VT	VT	50001	24.1
Bennington, VT	VT	50003	86.6
Caledonia, VT	VT	50005	89.1
Chittenden, VT	VT	50007	48.3
Essex, VT	VT	50009	–
Franklin, VT	VT	50011	63.1
Grand Isle, VT	VT	50013	26.8
Lamoille, VT	VT	50015	37.8
Orange, VT	VT	50017	26.3
Orleans, VT	VT	50019	39.4
Rutland, VT	VT	50021	83.6
Washington, VT	VT	50023	58.7
Windham, VT	VT	50025	83.7
Windsor, VT	VT	50027	48.5
Adams, WA	WA	53001	32.9
Asotin, WA	WA	53003	129.0
Benton, WA	WA	53005	108.3
Chelan, WA	WA	53007	111.8
Clallam, WA	WA	53009	138.3
Clark, WA	WA	53011	70.3
Columbia, WA	WA	53013	20.9
Cowlitz, WA	WA	53015	101.3
Douglas, WA	WA	53017	64.2
Ferry, WA	WA	53019	40.4
Franklin, WA	WA	53021	77.2
Garfield, WA	WA	53023	–
Grant, WA	WA	53025	90.5
Grays Harbor, WA	WA	53027	114.6
Island, WA	WA	53029	30.8
Jefferson, WA	WA	53031	68.9
King, WA	WA	53033	67.7
Kitsap, WA	WA	53035	72.7
Kittitas, WA	WA	53037	65.6
Klickitat, WA	WA	53039	26.3
Lewis, WA	WA	53041	113.6
Lincoln, WA	WA	53043	79.6
Mason, WA	WA	53045	81.2
Okanogan, WA	WA	53047	92.3
Pacific, WA	WA	53049	84.5
